Land.Use.and.Land.Cover.Change	Anthropogenic.biomes.of.the.world	Clinical.Antibiotic.Usage	Pesticide	Energy.Extraction.and.Production	Agricultural.Crops	Forage.Crops	Mining.and.sewage.treatment	Hydraulic.Engineering	Veterinary.Antibiotics	Global.coal.mining.industry	GDP	PM2.5	HH.ARG
-3.79130092958117e-02	-1.29677643832609e-02	 2.33256788156276e-02	-1.08072578179749e-02	-2.94894897615074e-03	 1.45660801765177e-02	 3.49275184925755e-04	-6.66889283219179e-04	-2.54226646230186e-04	 6.66699382341277e-03	-4.35901996851493e-03	-3.52947882334259e-04	 2.44057410843368e-03	5.377679503e+05
-6.70517213336709e-03	 2.58443385600539e-02	 1.33773979633501e-02	-1.84003140967439e-02	 3.82505266362620e-02	 1.41298436346223e-03	 1.69576218720440e-02	 4.01045155881719e-02	-2.66098479802446e-02	 3.62111583212526e-02	-2.14570630471064e-02	-5.43386271202457e-02	-1.58090087602196e-02	5.391867766e+05
-6.71519094943578e-03	 2.59226062329198e-02	 1.32901184147106e-02	-1.83263622029359e-02	 3.81976280355936e-02	 1.47142620825725e-03	 1.69219942072629e-02	 4.02544652131439e-02	-2.69210047385409e-02	 3.68882123839157e-02	-2.16249815359595e-02	-5.46496210742456e-02	-1.58962720422468e-02	5.218894440e+05
 4.46501565911009e-02	-5.00381362760076e-03	 5.66551309834230e-02	-1.39990541026458e-02	-1.79125322056180e-02	-1.05974007098181e-04	 4.31233709746718e-02	 8.07330287128749e-02	-1.06016980406907e-01	 7.81430803065056e-02	-3.42769202358971e-02	-6.93974741198803e-02	 8.65350871561127e-03	2.410219400e+05
 1.43607822931187e-02	-6.66689212933079e-02	-4.45590179680733e-02	-4.31508561940475e-03	 2.69618694275981e-02	 4.45081013734620e-04	-8.79021381320121e-03	-2.40595703936638e-02	-2.50857142312263e-02	-3.59534494605122e-02	 1.70787274591057e-02	-1.81434127084324e-02	-3.29191592363056e-02	6.043482019e+05
 1.43445184412648e-02	-6.65418669759402e-02	-4.47007015401855e-02	-4.19503723874166e-03	 2.68759975043439e-02	 5.39951455441257e-04	-8.84804929574983e-03	-2.38161525617193e-02	-2.55908245541998e-02	-3.48543668047643e-02	 1.68061402185064e-02	-1.86482587461909e-02	-3.30608164023264e-02	5.762689106e+05
 2.50513415711520e-02	-4.38515494374125e-02	-9.45527373410988e-03	-8.18175134704314e-04	 1.04525165610236e-02	-2.77091201737938e-03	-1.58511757904545e-02	-2.86498405902858e-02	 8.84094986151030e-04	-2.68776469966694e-02	 2.91191235246508e-02	 1.54540562448044e-03	-2.05379232448080e-02	1.016072857e+06
 5.97193258389807e-02	 3.06118842371079e-02	 4.75505991159840e-02	 3.42212366960869e-02	 4.59624157817167e-02	 2.07940136105983e-02	 2.52774060794617e-02	-2.14267935925305e-02	-1.85164025238570e-02	-1.86193991355282e-02	 7.71769198835403e-02	 5.72036888632122e-03	-1.62361190364526e-03	9.643677101e+05
 4.86588796495547e-03	 1.57107392775880e-02	-3.67165709151564e-03	 1.08908518017064e-02	-8.52626386906423e-03	-2.01490828872290e-02	-4.60766101225513e-02	-5.26388918801601e-02	-7.32990288739213e-03	-4.52522270752457e-02	-2.22890807767686e-02	 1.56285988167671e-02	 5.62296028071701e-03	1.094228113e+06
 4.83383737037155e-03	 1.59611207033825e-02	-3.95086786948899e-03	 1.11274268771346e-02	-8.69548861502776e-03	-1.99621250808956e-02	-4.61905844516575e-02	-5.21591970135176e-02	-8.32530584157576e-03	-4.30863039636706e-02	-2.28262587599229e-02	 1.46337166800598e-02	 5.34380154028921e-03	1.038893252e+06
 4.82262525012443e-03	 1.60487105496895e-02	-4.04854296280856e-03	 1.12101869078800e-02	-8.75468777264603e-03	-1.98967224438162e-02	-4.62304555960033e-02	-5.19913874425392e-02	-8.67352333212608e-03	-4.23286084922360e-02	-2.30141773997930e-02	 1.42856813848244e-02	 5.24614465103808e-03	1.019535698e+06
 6.75066128504886e-02	-3.09852086952123e-02	 6.74860253681569e-02	 1.94162388834055e-02	-1.35438090108191e-02	-2.39122185052409e-02	 2.00837240959577e-02	-5.59976805816351e-02	 1.50159522420204e-02	-1.79419321054173e-02	-1.77724530122942e-02	-4.22852953393352e-02	-1.66809129667348e-03	9.637902621e+05
 6.75155126756354e-02	-3.10547347348538e-02	 6.75635567567417e-02	 1.93505465980444e-02	-1.34968185986555e-02	-2.39641330424841e-02	 2.01153725447130e-02	-5.61308824923126e-02	 1.52923562325809e-02	-1.85433667191788e-02	-1.76232891610508e-02	-4.20090359696323e-02	-1.59057435790033e-03	9.791556740e+05
 5.96867223848765e-02	 3.08665846390945e-02	 4.72665720673993e-02	 3.44618925938651e-02	 4.57902719787719e-02	 2.09841963618810e-02	 2.51614657402477e-02	-2.09388241875433e-02	-1.95289757679177e-02	-1.64161147447636e-02	 7.66304758020209e-02	 4.70832544362322e-03	-1.90758601705816e-03	9.080783456e+05
 2.50352537932019e-02	-4.37258706213623e-02	-9.59542342729424e-03	-6.99426408466058e-04	 1.03675742948326e-02	-2.67706865149559e-03	-1.59083851409354e-02	-2.84090580213963e-02	 3.84453032368872e-04	-2.57904631073099e-02	 2.88494873377137e-02	 1.04602509473801e-03	-2.06780468177756e-02	9.882975546e+05
 2.49964542027324e-02	-4.34227655804693e-02	-9.93342850896839e-03	-4.13034965153642e-04	 1.01627153545873e-02	-2.45074254382154e-03	-1.60463594078957e-02	-2.78283522773163e-02	-8.20555095432168e-04	-2.31684546607098e-02	 2.81991940740096e-02	-1.58352545390238e-04	-2.10159889041924e-02	9.213106555e+05
 5.96712080439821e-02	 3.09877837258455e-02	 4.71314179073253e-02	 3.45764086087770e-02	 4.57083574174127e-02	 2.10746947497573e-02	 2.51062955751410e-02	-2.07066241368738e-02	-2.00108083504004e-02	-1.53676827284400e-02	 7.63704505993748e-02	 4.22674496691189e-03	-2.04271498795143e-03	8.812930735e+05
 6.74376939720436e-02	-3.04468097271675e-02	 6.68856342079465e-02	 1.99249498473738e-02	-1.39076955423592e-02	-2.35102003056941e-02	 1.98386433716999e-02	-5.49661854523249e-02	 1.28755222096378e-02	-1.32845148691492e-02	-1.89275549567336e-02	-4.44246054500187e-02	-2.26837055976228e-03	8.448028733e+05
 6.55152014619067e-02	-2.79599612485065e-02	 6.60475988998229e-02	 1.50065960530787e-02	-1.39398214758243e-02	-3.86934747928945e-03	 1.45938352932363e-02	-7.57767708493333e-03	-2.66414613229180e-02	-3.06200262533866e-03	 7.59418856170766e-03	-2.59567843868275e-02	-1.57772435025558e-02	6.165173898e+05
 6.56458529796488e-02	-2.89806197953808e-02	 6.71857778442621e-02	 1.40422179170127e-02	-1.32499912187984e-02	-4.63146504585257e-03	 1.50584419339143e-02	-9.53311233328248e-03	-2.25837859999671e-02	-1.18912036281179e-02	 9.78394883629462e-03	-2.19012321319392e-02	-1.46392766847368e-02	8.420852355e+05
 6.57636234604084e-02	-2.99006508048491e-02	 6.82117428218884e-02	 1.31729185879167e-02	-1.26281718751238e-02	-5.31844483575964e-03	 1.54772426365956e-02	-1.12957596662206e-02	-1.89261601123461e-02	-1.98499266861491e-02	 1.17578189048807e-02	-1.82455199974131e-02	-1.36135029199987e-02	1.045414168e+06
 3.32145971715588e-02	 3.26102832148354e-02	 3.79543383589495e-02	 2.94839509414066e-02	 6.14919851034859e-02	 3.11740577456684e-03	-3.40627154612331e-03	-1.76785007332717e-02	 1.71064946002708e-03	 8.12971671770072e-03	 3.42611011213165e-02	-7.64610524153781e-03	-4.09182505292867e-02	6.713826852e+05
 3.32140622187134e-02	 3.26144623028655e-02	 3.79496780834663e-02	 2.94878995892058e-02	 6.14891605924104e-02	 3.12052626614520e-03	-3.40817387874638e-03	-1.76704942005631e-02	 1.69403530201721e-03	 8.16586789513263e-03	 3.42521351444184e-02	-7.66271070664214e-03	-4.09229099362172e-02	6.704590973e+05
 3.32201516466320e-02	 3.25668912776058e-02	 3.80027265191863e-02	 2.94429516908013e-02	 6.15213123170811e-02	 3.08500536239065e-03	-3.38651941427619e-03	-1.77616334555839e-02	 1.88315611609807e-03	 7.75435500944547e-03	 3.43541958596830e-02	-7.47368884487471e-03	-4.08698713873304e-02	6.809724014e+05
-4.01001093128729e-03	-6.72973460326377e-02	-2.11331986290463e-02	-1.71930836573351e-02	 3.65852683715140e-02	 4.78092040823181e-03	 1.26013082703246e-02	-4.02211191016529e-02	-5.24834562211410e-03	-1.27372743020896e-02	-1.32048352793592e-02	 7.54460398323001e-03	 4.32429575691512e-02	1.193858242e+06
 3.76145249866116e-02	-9.51109718908079e-03	 6.02492767072483e-02	 1.64665966807912e-02	-1.06328691662195e-02	-2.55856395789463e-02	-1.29121879006160e-02	-7.12205408212304e-02	 6.21128822764840e-03	-4.83974320011084e-03	-7.70089953887445e-03	-3.23718437215582e-02	-2.36021670837988e-02	8.485973963e+05
 3.74533051857176e-02	-8.25163713418421e-03	 5.88448002344499e-02	 1.76566085059117e-02	-1.14840976755420e-02	-2.46452108379528e-02	-1.34854976592670e-02	-6.88075961662578e-02	 1.20424644991900e-03	 6.05520890087085e-03	-1.04029937936941e-02	-3.73762657010928e-02	-2.50063817991215e-02	5.702538776e+05
 4.31806474612262e-02	-5.98308112559405e-03	 4.65132282899140e-02	 1.36376887765109e-02	-1.76902018331749e-02	-1.57108751004563e-02	-1.54841399352693e-02	-1.28411130351899e-02	-1.97469555727187e-02	-1.07901225454560e-02	 2.42851975448787e-02	 1.52000640678530e-03	-1.63846189285348e-02	7.820774088e+05
-3.78549397612103e-02	-1.38199146047983e-02	 2.63840370349688e-02	-1.31480175399565e-02	-2.64789388394754e-03	 1.33744800353701e-02	 6.17175291027350e-04	-3.34176123220084e-03	 1.47076666833730e-02	-1.96001272709859e-02	 3.56593458116171e-04	 8.88534924190048e-03	 2.48133580231360e-03	1.172541160e+06
-3.80453030358108e-02	-1.23327837502185e-02	 2.47256753512381e-02	-1.17428889727018e-02	-3.65299775809575e-03	 1.44849087399786e-02	-5.97708558606393e-05	-4.92632009839108e-04	 8.79550909736468e-03	-6.73571020150689e-03	-2.83395452528534e-03	 2.97628503127410e-03	 8.23283193584591e-04	8.438818800e+05
-3.80453030358108e-02	-1.23327837502185e-02	 2.47256753512381e-02	-1.17428889727018e-02	-3.65299775809575e-03	 1.44849087399786e-02	-5.97708558606393e-05	-4.92632009839108e-04	 8.79550909736468e-03	-6.73571020150689e-03	-2.83395452528534e-03	 2.97628503127410e-03	 8.23283193584591e-04	8.438818800e+05
 2.11916761179743e-02	 9.36042262367295e-03	-2.09813823895576e-03	 1.98721628233666e-02	-5.43800903841814e-03	-1.98302306435583e-04	-6.21820284361542e-02	-1.30757166610876e-02	-4.74477619417821e-02	-7.73071667069637e-03	-4.28836944443926e-02	 1.87300759826012e-02	-1.19171470325167e-02	2.698354255e+04
 2.15283654548613e-02	 6.73018261365173e-03	 8.34952173499578e-04	 1.73869575938230e-02	-3.66031448257559e-03	-2.16228146680522e-03	-6.09847357872315e-02	-1.81148789185972e-02	-3.69911209673981e-02	-3.04835930416899e-02	-3.72406759205072e-02	 2.91812458044834e-02	-8.98460327097167e-03	6.082725295e+05
 2.16027097086540e-02	 6.14940024421693e-03	 1.48260683353898e-03	 1.68382003031397e-02	-3.26778237434975e-03	-2.59594701289006e-03	-6.07203620194769e-02	-1.92275745603380e-02	-3.46821937598833e-02	-3.55076476526211e-02	-3.59946429894516e-02	 3.14889649287427e-02	-8.33706931672707e-03	7.366267458e+05
 2.17021578810838e-02	 5.37250435417512e-03	 2.34895586551923e-03	 1.61041434408812e-02	-2.74270345040294e-03	-3.17604895492030e-03	-6.03667168256614e-02	-2.07159955531741e-02	-3.15936081685721e-02	-4.22281811673979e-02	-3.43278605354044e-02	 3.45759345017908e-02	-7.47088174942072e-03	9.083224934e+05
 1.68950325631144e-02	-9.76378506183955e-02	-6.41269008066162e-02	-1.97356469917141e-02	 5.16794393908340e-02	 7.22210539969455e-03	 1.43600704004922e-02	-3.90721762513443e-02	-2.54517430930702e-02	-2.09659318026676e-02	-6.79099488777204e-03	-2.81742859454371e-02	 2.19057538588061e-02	8.344219583e+05
 1.64599766495603e-02	-9.42391642180287e-02	-6.79169178612871e-02	-1.65243684834451e-02	 4.93823766559016e-02	 9.75987732830962e-03	 1.28129787937761e-02	-3.25607810293921e-02	-3.89633782814005e-02	 8.43438573363923e-03	-1.40826679826515e-02	-4.16788515387755e-02	 1.81164431636337e-02	8.330458228e+04
 1.68737753265944e-02	-9.74717876402378e-02	-6.43120845644644e-02	-1.95787409374458e-02	 5.15672027694333e-02	 7.34610329614816e-03	 1.42844780658577e-02	-3.87540234254753e-02	-2.61119341536261e-02	-1.95294049467812e-02	-7.14727281613806e-03	-2.88341315790073e-02	 2.17206046143399e-02	7.977216648e+05
 1.67937179700264e-02	-9.68463741231698e-02	-6.50095092799820e-02	-1.89878135173918e-02	 5.11445059051904e-02	 7.81309456289767e-03	 1.39997880741956e-02	-3.75558209121920e-02	-2.85982945555631e-02	-1.41192688449880e-02	-8.48905913543090e-03	-3.13191910606041e-02	 2.10233098804464e-02	6.595038640e+05
-6.16811573048032e-03	 1.79242600340347e-02	-1.47918895865912e-02	 1.40169793914615e-02	-1.41285173958096e-02	-2.13044043282635e-02	-3.01228871300657e-02	 1.03320623298723e-02	-1.66825139116880e-02	 7.38169962091374e-03	 5.09088032196496e-03	-4.13510624188923e-03	-6.73660933821838e-03	3.511508690e+05
-6.12224007038872e-03	 1.75658762557581e-02	-1.43922408777139e-02	 1.36783573506731e-02	-1.38862973363788e-02	-2.15720066266348e-02	-2.99597498264018e-02	 9.64545046087388e-03	-1.52577426032889e-02	 4.28150276837207e-03	 5.85977072427413e-03	-2.71108040625978e-03	-6.33703511334926e-03	4.303544940e+05
-5.95441173486020e-03	 1.62547898786136e-02	-1.29301937382696e-02	 1.24395659443950e-02	-1.30001762576904e-02	-2.25509843291812e-02	-2.93629396206878e-02	 7.13359718403602e-03	-1.00454579904881e-02	-7.06004254202080e-03	 8.67262608517359e-03	 2.49847702062438e-03	-4.87526046103874e-03	7.201075466e+05
-6.03531480225592e-03	 1.68868101462144e-02	-1.36349859170497e-02	 1.30367358103520e-02	-1.34273384119484e-02	-2.20790598546960e-02	-2.96506370237711e-02	 8.34445728286390e-03	-1.25580838351474e-02	-1.59275478200820e-03	 7.31666538806831e-03	-1.28341610174039e-05	-5.57992128509334e-03	5.804296390e+05
 1.55095379337174e-02	-1.27206244055415e-02	-1.22772529874260e-02	 2.53786941725023e-03	-1.01476016908032e-02	-2.84906124361853e-03	-9.61903994895198e-03	 1.27436193835321e-02	-2.23790058587523e-03	 5.02389989895823e-03	 2.21352263240350e-02	-6.16542284728458e-04	-1.93081555486127e-02	4.836490574e+05
 1.55873452377873e-02	-1.33284603593874e-02	-1.15994297462850e-02	 1.96355031121916e-03	-9.73678493572370e-03	-3.30292748461878e-03	-9.34235131349746e-03	 1.15790929579178e-02	 1.78579399401030e-04	-2.34181591327418e-04	 2.34393010601685e-02	 1.79867334323176e-03	-1.86304586358966e-02	6.179821770e+05
 1.53240220131807e-02	-1.12713614107490e-02	-1.38933866402320e-02	 3.90721820668386e-03	-1.11271118974805e-02	-1.76690816678032e-03	-1.02787485395786e-02	 1.55201992229153e-02	-7.99951274152176e-03	 1.75607412609389e-02	 1.90259215098596e-02	-6.37513983378789e-03	-2.09239879966115e-02	1.633586600e+05
-3.82126380341108e-02	-1.21828692722952e-02	 2.31165547436281e-02	-1.26992870767300e-02	-6.32330730058645e-03	 4.22378268246100e-03	 1.14369653779040e-02	 5.25686532992752e-03	-2.94588613221580e-02	 5.66511418103452e-03	 2.83499945880437e-02	 2.61684400031585e-02	 1.38254286571533e-02	7.731253790e+05
-3.84059254171125e-02	-1.06728950839116e-02	 2.14327195049696e-02	-1.12725747861598e-02	-7.34385024873009e-03	 5.35126832155962e-03	 1.07496208812319e-02	 8.14975910042994e-03	-3.54618336396490e-02	 1.87271373807375e-02	 2.51104376338595e-02	 2.01686085773835e-02	 1.21419072410971e-02	4.394176706e+05
-2.95789320879130e-02	-1.67801513561187e-02	 1.60991272190106e-02	-6.58111736400352e-03	 4.99526166681449e-03	 5.33206758009877e-03	-1.35497580165986e-03	-1.42362277522902e-02	-1.31462325162056e-02	 8.63576565277082e-03	-4.51865119955014e-03	-2.64490255607874e-03	 1.55073446413346e-02	5.208333400e+05
-2.91519695292890e-02	-1.96109309946527e-02	 1.92562414640133e-02	-9.26977233196240e-03	 6.93261982476781e-03	 3.09632840380877e-03	-6.32250954905398e-05	-1.97473215641847e-02	-1.68109814562786e-03	-1.64647302688027e-02	 1.73579160543109e-03	 8.83618201667350e-03	 1.87113197221874e-02	1.161440100e+06
-2.94349397166560e-02	-1.74003486360388e-02	 1.67911288137267e-02	-7.18108429701772e-03	 5.43855836681068e-03	 4.74695255523873e-03	-1.06948840139517e-03	-1.55121631200115e-02	-1.04693706911990e-02	 2.65789995574291e-03	-3.00687718171571e-03	 5.25076952780127e-05	 1.62466665040644e-02	6.728964025e+05
-3.84024917498581e-02	-9.60334808060164e-03	 2.32400122798498e-02	-1.02470624632783e-02	-5.60340536773399e-03	 1.64598145745957e-02	-1.81624276575516e-03	 3.78112638502433e-03	 7.82323617691179e-03	 2.64661696713479e-03	-7.86474114993700e-03	-4.27923124572899e-03	-4.20023322074219e-03	5.680120530e+05
-3.82728871459437e-02	-1.06158280654161e-02	 2.43690709683906e-02	-1.12037130136016e-02	-4.91910273753801e-03	 1.57038038748532e-02	-1.35535902952535e-03	 1.84136008745370e-03	 1.18483972476193e-02	-6.11183543067627e-03	-5.69252747833175e-03	-2.56176230887485e-04	-3.07138495904575e-03	7.917724180e+05
-3.78233865792010e-02	-1.45718334785872e-02	 2.32324613876567e-02	-1.12288191746458e-02	-2.13810729031987e-03	 1.20314578798248e-02	 3.43614857460104e-03	-1.82311301357874e-03	-1.12049092740475e-02	 1.10644318120207e-02	 3.40190495188028e-03	 4.70641793191055e-03	 1.18366825911488e-02	5.071596600e+05
-3.79824896592740e-02	-1.33289093907777e-02	 2.18464248619123e-02	-1.00544315023493e-02	-2.97815967177791e-03	 1.29595393465650e-02	 2.87036603466802e-03	 5.58151102386384e-04	-1.61462115487904e-02	 2.18163396229857e-02	 7.35287599634987e-04	-2.32298941041415e-04	 1.04509043861589e-02	2.324706274e+05
-3.79591235884206e-02	-1.35114467262453e-02	 2.20499798631804e-02	-1.02269034969060e-02	-2.85478856257778e-03	 1.28232401793856e-02	 2.95345754307665e-03	 2.08435772998007e-04	-1.54205259177705e-02	 2.02373014321124e-02	 1.12691025057947e-03	 4.93006994743185e-04	 1.06544214501285e-02	2.728117911e+05
-3.75028730201264e-02	-1.51862553689123e-02	 2.45740769483151e-02	-1.18963274737552e-02	-1.11650351480272e-03	 1.35493071737346e-02	 9.40789156387656e-04	-4.67053023426737e-03	 3.15026956894742e-03	-2.07975129921906e-03	-2.26503264802370e-03	 3.81232663989227e-03	 6.41386178042707e-03	7.733511600e+05
-3.74713652400852e-02	-1.54323962905628e-02	 2.48485589631332e-02	-1.21288958718329e-02	-9.50144789089111e-04	 1.33655157179002e-02	 1.05283319608302e-03	-5.14210090374388e-03	 4.12881420251567e-03	-4.20899195361470e-03	-1.73695240627097e-03	 4.79035927664115e-03	 6.68829263901673e-03	8.277488600e+05
-3.74082391959073e-02	-1.59255412431363e-02	 2.53984854819426e-02	-1.25948481843174e-02	-6.16843989887869e-04	 1.29972883294468e-02	 1.27731416524173e-03	-6.08689583615377e-03	 6.08933480053865e-03	-8.47493958430027e-03	-6.78940174790079e-04	 6.74985408567499e-03	 7.23811666598649e-03	9.367350091e+05
-3.13751909125320e-02	-2.01894894639379e-03	 1.28069126115280e-02	-3.77274374632766e-03	-8.31355128317863e-03	 5.05581829757359e-03	-1.46733002903738e-03	 9.94314780497135e-03	-1.63465634560152e-02	 1.19506194851145e-02	 4.13308962923504e-03	-4.47695726935534e-03	-1.16422929640829e-03	3.415494440e+05
-3.12516149592236e-02	-2.98433270245039e-03	 1.38834523297444e-02	-4.68489501386502e-03	-7.66107947798134e-03	 4.33497397483848e-03	-1.02788462857499e-03	 8.09361112048678e-03	-1.25086356239065e-02	 3.59957274853022e-03	 6.20426123233200e-03	-6.41037528421681e-04	-8.78902168815230e-05	5.549014360e+05
-1.56554990155830e-02	-3.10624460470155e-02	-3.21692189698143e-04	-1.01656825957213e-02	 4.15312198052670e-03	 7.18142198129930e-03	 8.90692735920287e-03	-2.09372826363839e-02	 1.39964039640030e-02	-5.99174935698274e-03	-8.51300636299761e-03	-5.08215515709511e-03	 1.81631444021223e-02	9.043767900e+05
-1.57760408564451e-02	-3.01207649838475e-02	-1.37180004580464e-03	-9.27592702443083e-03	 3.51667006246758e-03	 7.88456769299494e-03	 8.47827149119648e-03	-1.91331569086752e-02	 1.02527072852178e-02	 2.15425736846250e-03	-1.05333252931345e-02	-8.82389304858898e-03	 1.71132322585015e-02	6.962631467e+05
-3.75670975864049e-02	-1.24687264592222e-02	 2.46066872644830e-02	-1.10537849218820e-02	-2.49094798227014e-03	 1.71938033417299e-02	-3.65272321510473e-03	-2.68005409180212e-03	 1.86276649038367e-02	-8.51092667303247e-03	-1.25824282851841e-02	-4.85497189643822e-03	-2.39477036548247e-03	8.187663400e+05
-2.97220048025060e-02	-9.82710177605831e-03	 1.44962786262643e-02	-6.73114483158395e-03	-1.24068729950369e-03	 5.02505660558175e-03	-2.35411085710335e-03	-3.19016298742429e-03	 1.94650177983074e-04	-1.20930569410505e-02	 2.91963060328892e-04	-1.32362046873190e-03	 3.89379072736966e-03	9.210769100e+05
-2.37094192333866e-02	-8.01531816920917e-03	-3.85416229356940e-03	-5.86105145366171e-03	-1.35986528984317e-03	 2.13797278198738e-03	 1.31523593919212e-03	 1.52054551143033e-03	-9.39129850966904e-04	-1.30331039545132e-02	-2.96461118645265e-04	-8.37951943393912e-03	 8.08732021094608e-03	8.112937620e+05
