tax	ADAL1	ADAL3	ADALmet1	ADALmet2	ADUP1	ADUP3	ADUPmet1	ADUPmet2	KUAL1	KUAL2	KUAL3	KUALmet1	KUALmet2	KUALmet3	KUUP1	KUUP2	KUUP3	KUUPmet2
ed835998c26ca5703cb60b38710ad22e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11a41cd6605db0981c3ae87aa9ac314b	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
a34218f0db54dd7c140eb823e88398d7	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
ee5b308cb5a7423a5a221fd14928ea72	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0
1825d505ea154cde87f8f9b92479357b	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	0	0	3
09efd983ba1aa6d201943346196eb082	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
978f2b538145516be5349726d8efadf8	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
582a2c13a3dc9d22eeebc8a53f94afa1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
b448eda500cf6e040279df9ef472d841	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
40b2943f7b5227ab693526c65811bc2d	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
1a527df2e1028a98501f5edabcbcfcfc	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7a5b50db6a33384b57fc0f3c16d6f799	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0
5a72b4dbce21f1c3e9bc868f14560255	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
e53f3d3420ac39d66bd8c0f5f21e10a5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0
a0ffda79d1f9657fb75c9eadc33cc252	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9c7f4ecb2874268c0191f4ca6e270432	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
176441450d51d6432b6483ad64bc3f30	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ab8e5635d386b26c3fde4dbfc5a0714b	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ed695303e3e4c8bb6bd54e1ad6c018c9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5e27f1e5b432293515a2639f21bdecf4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54bbb0e92f7c4fb68e48fdf121ec363c	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5962afcf04f3fcba13d1dd10cc785dd2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3e581580f71b9a1798318eb329a6c9d3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fc5d86e6f6dc1dc5f7f80afc82f34fa0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c04a72469574dfa55f2d0938942cb074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fa6337b00a051099bf426c97d37654c1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
541252f4ed757c4b7c9368d7c9a3b726	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3e8f1e4802b8c8ec03bacd46868fa84b	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02faf42e9fd92c9e41bec23c56151ef6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3a528d99de7b81849fa9b6ab7228e2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
184d339cd34fcc3327a58f56432dad5a	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4df61a9fedfc80257529a4e9eba358a8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
890ea6ecce07cac56d7c12904f88a341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
601915bd4111928fedcc18fcea3523f7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55fd3b79ff2daa654fcb1502feb7954b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d0e6919cc00a6dac56e08347a9547ea6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f9187bc8f0dfc67a604b67efe1e38647	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4b16e1f83638cdb6735761aee18ae987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3f94e0d85fb3f9edcbb5881d169bf3f5	0	0	0	0	0	0	0	0	3	2	3	0	0	0	0	0	0	0
0886d7843944761f168f2c5ead90b9d0	0	0	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0
cb0f45799f5085ce9e4ddc21ee2af3ed	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
4b771ae9bbb9c7750da63721813bcf94	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
045de5d8285e8255ac996508b9965dd6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
806fb2f000f610df1df06cf5a2258ad9	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
063e3d59b3ef085927ac8ff1c30b9b15	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
81d8a847bff293a110e744fd943b2f5a	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
f02c86e1a4db32c6c4e81182aa6a3718	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
77f87cf50e70fcc91ab0073de7c63c84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
3c7f655fdc3c59f552d6d2fe6addf31b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0
277d61265fcb46b0cadd3f9367ccb7e1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61cb04db96ec5351ecc22db75e39f5dc	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83859945833a55e999745faeca509ffe	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fbd3eefe8798f0bc7a4196db92722f3a	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16f3ea4bbd1ff2ef120c016fb4ba3fe4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3f99cea2f837c2e88971554d6daef2b6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22e45ed360161705127ecf2cc7ea15f0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c893957ee0cf1c9a1c53a6c562f9a5ae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1fdd1e785e53245aac0d4434bb1e747a	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d4ae59e16119214beaa38fa77d59e14b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0396f1603e88fe11af84fd7e39ba5f20	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8c0a59bafdb88f47810a2869a1cec68a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fa68fcfc79faade2d7f0f16584540890	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ee6e5cdff2556285fb5af0115d35f3ed	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4300dace1ccf2c1ec8238d9aa0ae64d4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
212725af6bd26981265d5274ce446f56	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
df2d338e46d4a3bd860a03d9939c7092	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0
13a866c6fdb59e0773874f9caf1243a0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0
4de80e4be016b1a7bac6233cb51a5ff0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
ca18c99ac01248d714231ae9504b150b	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0
4117daa46b07813c8e05d448a9e5de7e	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
a2c6cee4de61076d7c51d03534d56139	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0
c6ac81b9b5bdc1c3021e212645f44304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3
00d39df13690b7ee10ab98e655b05120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5
d2e7676156ec2c2eda6940d302e0dab7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35eb30542b3a7c2c2be0bfc7144f4535	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8d3d9d269a96bd6c9dea37f41969d603	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c3fd5b2b2c687466a618c9c53c190ed4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57456ec3eb40a174eb308a997b4e10dd	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
332fa1047b1e598361800e4d9907b676	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c2de51b6df127327962cb220c91646b7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6e665e8646b445187605e336268942b7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33f9b0ca81363e7f5385cc0bbbc69c7e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9288133cae5bfbeff3908e8c8b98d69a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2a21fca41dee1e17e7623ca987f7d5b4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1cf125e804d79bf9a767a68a9045d723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a25b2e1476eae8c0a4515facbd797024	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c0fb43be99cfd3fa28a2f7f78f5b7414	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e9a04393cecbb51f63f60e74b9e9736b	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83986f745a56e291f17293cb8f949776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2b6875a4b14598af8486dc1c9700c79b	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
8784b9d94174b7ff5de3d591e51d3516	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0
90d1cbedcede6387953365ef1a02a2d1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
63a1d7c67355c773378f510ed5764790	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
8630b45152be49aec51505164b8270fe	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
4f89acbe891eb27200b6e557ea38a123	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
18dfeb43fb9d78b34dd556847aed5ed9	0	0	0	0	0	0	0	0	0	0	4	2	0	1	0	0	0	0
1107ce6e10f6793b881bbe5325c82435	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0
e2db1f91f1a860a428beed75d1c8437d	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
49842c62fef759b2def04576f7d122dc	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
b531e5b572b5f7fe42b28632e22bbac7	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
1d27064138d131356e71ce17024d04fb	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
b2cb90e6c41113363799f8af248bbb8c	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0
f5234c63a632cd3064454dcd666aae7f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
9433055439e27caa98dc916fa16aafd4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e4fcb52d60b8d7e61ce3b59f79b25456	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0bdc2488ed7b47883dd3b96daaabfc0b	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78790f7aaffb340a96518ec14ffe0139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41f5e0ec09c2e27a9da114125636a798	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13f4375ac691c2d96645bd6100d7b9b1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f69d335cffb3a693cc44ba1efdab3b45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3bbfb6908cfede54aa156cb405065ab0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f75cb0edef81f8a42241452a5bdd0a02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3f14b084bdc80ea8c1ba9a5e02a13321	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17f4a7ace68174887acd1e9d8a2720d0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e5dc6da1ad3ca72cfc099c3b1910c339	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ead8001a0f895b3d0e0e0910ee83a5ef	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
786cfa013e9f4cc4cac17a2d90255d4d	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0
0fa3d2c13a5917bb67e0226e415db2f2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
392aa58bd59ad3d48ec94f13a2619d89	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
da6596ca891dcaaa7b2d64fb8f086d41	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
9b60fcf09176fb67d3f15eef7a584ccd	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
5a827448d193679dac8c53253ffff70e	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
a12a9b110e641e320e590bb6ba36a4f1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4006a2620d480c25e34e9eb67ae57dd1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
e87023c381065d937556678eaa04a9d7	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
d5e33cafb893cd151fdfc4462033e35f	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
0de4af1db19cf5d0320d6fbac8e6aad2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
38d9ecbbc4dade1327947442dde6bf0e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
03c3e6e20ffac7c15ea0f3430d7974ef	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
836d6077ded3e667922e74e1637d3c6c	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2c89d314bbf981041c6721d40e6e7568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a31c084948c5afdf88d86c77fd8a4bd5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61f03384f74be4413638a5c74073ca3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43d722325845655c564718540d388496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b89d1365ae442b5c4742db1f464d7fa1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8b11dcc4e8f95d696910b851943bdd12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0ef5a9736f74ebe3ef73d82dafd6a0a9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
048c39a4ba75b8bef96a897fc72d71c3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e475a835b78af5707f30b82bcf0c1a56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30520c24f51966bf5cf790cac33366b6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9a13d4ecc8ce5c1919f5ec0a1c2b9341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59b47075a207de6b2df6e3e6caac4de0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04bfe7d713ee2cb6a3d03089be6ccd7c	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3122f1396082887456b9407e609695e3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b094c337702770c88e000c3fbc5601e7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a89654a7f8f1515ff352ac5c0c697cb2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e46427a31161dde519e035e006fda313	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6ee4bc8a1d9282a0acd309432949d6ab	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fcf218d20700bce25d23de15197ca1a2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
858471f14a43b47e9cf46b0a553cc006	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a754b5a955a67fd87c83e73c247530e4	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9a2ca4fe46be31b36c534ed02c7ec340	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
9d31a3951eb97cbd8d4217107a1a794e	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0
a0e7c7dec79a9fa5fdd0e1dddac1b062	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
a242104f0c1675cda197f9040a7469d1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
238690a18a0d81a46ca7cd08a8d006ee	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
798688783c3e20b1cc427c8757ed457b	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
15455bd8091f44d1d82d18a602f5cbfd	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
d22686cdfea40778a6ad1b9c463cbc9f	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0
894938a24e53cb3e1f33263a7fcc544d	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
84266b5b0591b9b798db6aea3587e26e	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
8af88af1ae2409bb9a7dcd7cc839abb9	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
736264365f713a15319ddad496ee1b22	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
fd7822a358f8efc8e245a28ba8a45b0e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
e64c797a8f5b0a1d8a6a87741254e1e9	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73cdf412543e59a87ea27e4a90509ab2	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19861caf5bc210617bc431278a130f59	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12ab6c1fdc9aab334e4857b572288df6	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
246def3453bedd3186b6e0ce2fd41416	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c4d72d8c08a91c39eda70d22c41addef	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1241678d1f569f372e05a8b5c780936a	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77d184c1f918f1d1c0ba960c0e89348d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87c1ee7f0b280d8c858f8023f4a6aa34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5a50e1266a9257dff2048cbf1e381403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23685b522cb74325423f4ff1cb54f071	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e511dca151097d011fac056c818c915a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cb0a2f42048a86b6091635aba118b0d1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13f7d2b25fc50c724d621e0e1c234b9c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
862b081f0c54a0b6f4ed7c43d4fcee98	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42df7851845a0fa3435cefcb31a1c958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83d9278c56e819b3a2ee893c4ffc329a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aa696e8a7dc8736b8501fc7611c959d6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a7144ac660bb63818a918061a353246d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6b2eaa4e6ab49e0cdd492b3c087182b3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2e19eba903c9842828924e33a402fc5e	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5b9f08eb95fb9b1b77e15be32e04a673	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f7631979a623db3c311cc8b477afd6cd	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ef19bde0271628a49a52d4fb116bf7c	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0
6a38f228a7145c5f43de6a750ed07bb6	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
e74cf35e0cdde0fe281f7cb960561fac	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0
40a28bc9184b63331c5375cf824ead0d	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
58b9dbaeae60cef6b45c947e9cccaf27	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
2f7e578d4dfd5be6c074017679a25836	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
d8a594e0c109fd79d190ed151da3029a	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
219405f1f5ae6b5aeb71ef49889aa8e0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
61b7cfd2667dc01064f5cd5865218037	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
378b14bead695a9737b1ab4d5785fe8e	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
d76fc05622586ca929480b27476cdc97	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
0411774915e5df2c7bd0479bb9a0c21c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fbf0fcbccf1549b959fa0208f0fdfe60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
4a1b7436ff0e493382a2b8bc8f9179d5	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82129f0eec79c493cd5aea2b2ea01df8	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6a7a2bed0bfc150f55e99142c457a24f	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a745513eaa9e6494f54c4a674700ae27	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74e6a9f50a38f32c043f77384b567a65	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6298dbb399cf9bdd0a6b890da148b076	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fed76aedb776401a0bd9d8e707f6a1cb	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b55e186282048bb0f10a0d7d8410126f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ae559957f57c8e011e07baa8537d4558	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05908198d831b505d543aac6c3888cca	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bef4392a83fe2233c360b0931f34bf8b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03438dd52ee9e4165eb8991f31154350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f62efa54dd835f328fde60aef415f325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c9e8df2e3fe12c4cf520dab781567e92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
516327a340ee86cd1d2c3bce13012664	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7566c332b378661558115a5c5fc637ad	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0fe5740ea07104dd9ffae93128767456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ca5a8c43b87b9f86a90328fac2a71e78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84159b00ebfacd72d3b3e845f12292a7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71a6425683b44229f71e03b9e3ea5057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6e8a24fc62715410c7b32cab9b285361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3e6178f9fbb3f07813eb4ee02a4b4ec4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86a05e9d21200065b2405ce00ae2f9ae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6e2083e6d77d686f0a9cbc25f2937edb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bf613da5ab8ec075ddd97f54291de1ae	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a0aa89b7ed637ad109f9b014d99eac73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24085e7b54c3bcda4936c75df7b9028b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71124778dffef172ecfa8380f216426d	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
7578ea48410ceb18ea728ec65ac6cded	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
018dd0805539d49c163ee0bb08d2e305	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
9b1c4e20b30d6cdb00c3385e18249730	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
43494f6f2c3ce40a11d9f9e4d272b4f3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
a81442393a71a4f0f63b7f8427437e36	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
f10665a9db9af9360758ca91ebb3fc83	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0
b495d1e4ff14ce6ee7524007145553b6	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
033f859653b098db6b3d20affbcf48a5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
6517a1d243373d3913f6e290dc138135	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
ed5a86ec54a2312cf2b6c53f250514ca	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
