SampleID	Phylum	Relative abundance (%)	TreatmentID	Site	Treatment	Soiltype	Compartments
XEJXNPK2	Others	0.00 	NPK2	JX	NPK	RSA	VE
XEJXNPK3	Abditibacteriota	0.00 	NPK3	JX	NPK	RSA	VE
XEJXNPK3	Acidobacteriota	0.00 	NPK3	JX	NPK	RSA	VE
XEJXNPK3	Actinobacteriota	0.08 	NPK3	JX	NPK	RSA	VE
XEJXNPK3	Bacteroidota	0.03 	NPK3	JX	NPK	RSA	VE
XEJXNPK3	Chloroflexi	0.00 	NPK3	JX	NPK	RSA	VE
XEJXNPK3	Deinococcota	0.04 	NPK3	JX	NPK	RSA	VE
XEJXNPK3	Firmicutes	0.68 	NPK3	JX	NPK	RSA	VE
XEJXNPK3	Gemmatimonadota	0.00 	NPK3	JX	NPK	RSA	VE
XEJXNPK3	Myxococcota	0.00 	NPK3	JX	NPK	RSA	VE
XEJXNPK3	Nitrospirota	0.00 	NPK3	JX	NPK	RSA	VE
XEJXNPK3	Alphaproteobacteria	0.11 	NPK3	JX	NPK	RSA	VE
XEJXNPK3	Gammaproteobacteria	99.06 	NPK3	JX	NPK	RSA	VE
XEJXNPK3	unclassified	0.00 	NPK3	JX	NPK	RSA	VE
XEJXNPK3	Others	0.00 	NPK3	JX	NPK	RSA	VE
XEJXNPK4	Abditibacteriota	0.00 	NPK4	JX	NPK	RSA	VE
XEJXNPK4	Acidobacteriota	0.00 	NPK4	JX	NPK	RSA	VE
XEJXNPK4	Actinobacteriota	0.07 	NPK4	JX	NPK	RSA	VE
XEJXNPK4	Bacteroidota	0.04 	NPK4	JX	NPK	RSA	VE
XEJXNPK4	Chloroflexi	0.00 	NPK4	JX	NPK	RSA	VE
XEJXNPK4	Deinococcota	0.03 	NPK4	JX	NPK	RSA	VE
XEJXNPK4	Firmicutes	0.79 	NPK4	JX	NPK	RSA	VE
XEJXNPK4	Gemmatimonadota	0.00 	NPK4	JX	NPK	RSA	VE
XEJXNPK4	Myxococcota	0.00 	NPK4	JX	NPK	RSA	VE
XEJXNPK4	Nitrospirota	0.00 	NPK4	JX	NPK	RSA	VE
XEJXNPK4	Alphaproteobacteria	0.13 	NPK4	JX	NPK	RSA	VE
XEJXNPK4	Gammaproteobacteria	98.94 	NPK4	JX	NPK	RSA	VE
XEJXNPK4	unclassified	0.00 	NPK4	JX	NPK	RSA	VE
XEJXNPK4	Others	0.00 	NPK4	JX	NPK	RSA	VE
XEJXNPK5	Abditibacteriota	0.00 	NPK5	JX	NPK	RSA	VE
XEJXNPK5	Acidobacteriota	0.00 	NPK5	JX	NPK	RSA	VE
XEJXNPK5	Actinobacteriota	0.04 	NPK5	JX	NPK	RSA	VE
XEJXNPK5	Bacteroidota	0.03 	NPK5	JX	NPK	RSA	VE
XEJXNPK5	Chloroflexi	0.00 	NPK5	JX	NPK	RSA	VE
XEJXNPK5	Deinococcota	0.02 	NPK5	JX	NPK	RSA	VE
XEJXNPK5	Firmicutes	2.39 	NPK5	JX	NPK	RSA	VE
XEJXNPK5	Gemmatimonadota	0.00 	NPK5	JX	NPK	RSA	VE
XEJXNPK5	Myxococcota	0.00 	NPK5	JX	NPK	RSA	VE
XEJXNPK5	Nitrospirota	0.00 	NPK5	JX	NPK	RSA	VE
XEJXNPK5	Alphaproteobacteria	0.08 	NPK5	JX	NPK	RSA	VE
XEJXNPK5	Gammaproteobacteria	97.43 	NPK5	JX	NPK	RSA	VE
XEJXNPK5	unclassified	0.00 	NPK5	JX	NPK	RSA	VE
XEJXNPK5	Others	0.00 	NPK5	JX	NPK	RSA	VE
XEJXNPK6	Abditibacteriota	0.00 	NPK6	JX	NPK	RSA	VE
XEJXNPK6	Acidobacteriota	0.00 	NPK6	JX	NPK	RSA	VE
XEJXNPK6	Actinobacteriota	0.05 	NPK6	JX	NPK	RSA	VE
XEJXNPK6	Bacteroidota	0.03 	NPK6	JX	NPK	RSA	VE
XEJXNPK6	Chloroflexi	0.00 	NPK6	JX	NPK	RSA	VE
XEJXNPK6	Deinococcota	0.05 	NPK6	JX	NPK	RSA	VE
XEJXNPK6	Firmicutes	0.51 	NPK6	JX	NPK	RSA	VE
XEJXNPK6	Gemmatimonadota	0.00 	NPK6	JX	NPK	RSA	VE
XEJXNPK6	Myxococcota	0.00 	NPK6	JX	NPK	RSA	VE
XEJXNPK6	Nitrospirota	0.00 	NPK6	JX	NPK	RSA	VE
XEJXNPK6	Alphaproteobacteria	0.11 	NPK6	JX	NPK	RSA	VE
XEJXNPK6	Gammaproteobacteria	99.25 	NPK6	JX	NPK	RSA	VE
XEJXNPK6	unclassified	0.00 	NPK6	JX	NPK	RSA	VE
XEJXNPK6	Others	0.00 	NPK6	JX	NPK	RSA	VE
XEJXNPK7	Abditibacteriota	0.00 	NPK7	JX	NPK	RSA	VE
XEJXNPK7	Acidobacteriota	0.00 	NPK7	JX	NPK	RSA	VE
XEJXNPK7	Actinobacteriota	0.04 	NPK7	JX	NPK	RSA	VE
XEJXNPK7	Bacteroidota	0.03 	NPK7	JX	NPK	RSA	VE
XEJXNPK7	Chloroflexi	0.00 	NPK7	JX	NPK	RSA	VE
XEJXNPK7	Deinococcota	0.02 	NPK7	JX	NPK	RSA	VE
XEJXNPK7	Firmicutes	0.39 	NPK7	JX	NPK	RSA	VE
XEJXNPK7	Gemmatimonadota	0.00 	NPK7	JX	NPK	RSA	VE
XEJXNPK7	Myxococcota	0.00 	NPK7	JX	NPK	RSA	VE
XEJXNPK7	Nitrospirota	0.00 	NPK7	JX	NPK	RSA	VE
XEJXNPK7	Alphaproteobacteria	0.08 	NPK7	JX	NPK	RSA	VE
XEJXNPK7	Gammaproteobacteria	99.44 	NPK7	JX	NPK	RSA	VE
XEJXNPK7	unclassified	0.00 	NPK7	JX	NPK	RSA	VE
XEJXNPK7	Others	0.00 	NPK7	JX	NPK	RSA	VE
XEJXNPK8	Abditibacteriota	0.00 	NPK8	JX	NPK	RSA	VE
XEJXNPK8	Acidobacteriota	0.02 	NPK8	JX	NPK	RSA	VE
XEJXNPK8	Actinobacteriota	0.38 	NPK8	JX	NPK	RSA	VE
XEJXNPK8	Bacteroidota	0.07 	NPK8	JX	NPK	RSA	VE
XEJXNPK8	Chloroflexi	0.00 	NPK8	JX	NPK	RSA	VE
XEJXNPK8	Deinococcota	0.05 	NPK8	JX	NPK	RSA	VE
XEJXNPK8	Firmicutes	21.29 	NPK8	JX	NPK	RSA	VE
XEJXNPK8	Gemmatimonadota	0.00 	NPK8	JX	NPK	RSA	VE
XEJXNPK8	Myxococcota	0.00 	NPK8	JX	NPK	RSA	VE
XEJXNPK8	Nitrospirota	0.00 	NPK8	JX	NPK	RSA	VE
XEJXNPK8	Alphaproteobacteria	0.35 	NPK8	JX	NPK	RSA	VE
XEJXNPK8	Gammaproteobacteria	77.77 	NPK8	JX	NPK	RSA	VE
XEJXNPK8	unclassified	0.00 	NPK8	JX	NPK	RSA	VE
XEJXNPK8	Others	0.07 	NPK8	JX	NPK	RSA	VE
XEJXNPK9	Abditibacteriota	0.00 	NPK9	JX	NPK	RSA	VE
XEJXNPK9	Acidobacteriota	0.00 	NPK9	JX	NPK	RSA	VE
XEJXNPK9	Actinobacteriota	0.05 	NPK9	JX	NPK	RSA	VE
XEJXNPK9	Bacteroidota	0.01 	NPK9	JX	NPK	RSA	VE
XEJXNPK9	Chloroflexi	0.00 	NPK9	JX	NPK	RSA	VE
XEJXNPK9	Deinococcota	0.03 	NPK9	JX	NPK	RSA	VE
XEJXNPK9	Firmicutes	0.48 	NPK9	JX	NPK	RSA	VE
XEJXNPK9	Gemmatimonadota	0.00 	NPK9	JX	NPK	RSA	VE
XEJXNPK9	Myxococcota	0.00 	NPK9	JX	NPK	RSA	VE
XEJXNPK9	Nitrospirota	0.00 	NPK9	JX	NPK	RSA	VE
XEJXNPK9	Alphaproteobacteria	0.10 	NPK9	JX	NPK	RSA	VE
XEJXNPK9	Gammaproteobacteria	99.34 	NPK9	JX	NPK	RSA	VE
XEJXNPK9	unclassified	0.00 	NPK9	JX	NPK	RSA	VE
XEJXNPK9	Others	0.00 	NPK9	JX	NPK	RSA	VE
XEJXNPKM1	Abditibacteriota	0.00 	NPKM1	JX	NPKM	RSA	VE
XEJXNPKM1	Acidobacteriota	0.00 	NPKM1	JX	NPKM	RSA	VE
XEJXNPKM1	Actinobacteriota	0.05 	NPKM1	JX	NPKM	RSA	VE
XEJXNPKM1	Bacteroidota	0.06 	NPKM1	JX	NPKM	RSA	VE
XEJXNPKM1	Chloroflexi	0.00 	NPKM1	JX	NPKM	RSA	VE
XEJXNPKM1	Deinococcota	0.02 	NPKM1	JX	NPKM	RSA	VE
XEJXNPKM1	Firmicutes	1.74 	NPKM1	JX	NPKM	RSA	VE
XEJXNPKM1	Gemmatimonadota	0.00 	NPKM1	JX	NPKM	RSA	VE
XEJXNPKM1	Myxococcota	0.00 	NPKM1	JX	NPKM	RSA	VE
XEJXNPKM1	Nitrospirota	0.00 	NPKM1	JX	NPKM	RSA	VE
XEJXNPKM1	Alphaproteobacteria	0.26 	NPKM1	JX	NPKM	RSA	VE
XEJXNPKM1	Gammaproteobacteria	97.89 	NPKM1	JX	NPKM	RSA	VE
XEJXNPKM1	unclassified	0.00 	NPKM1	JX	NPKM	RSA	VE
XEJXNPKM1	Others	0.00 	NPKM1	JX	NPKM	RSA	VE
XEJXNPKM2	Abditibacteriota	0.00 	NPKM2	JX	NPKM	RSA	VE
XEJXNPKM2	Acidobacteriota	0.00 	NPKM2	JX	NPKM	RSA	VE
XEJXNPKM2	Actinobacteriota	0.07 	NPKM2	JX	NPKM	RSA	VE
XEJXNPKM2	Bacteroidota	0.35 	NPKM2	JX	NPKM	RSA	VE
XEJXNPKM2	Chloroflexi	0.00 	NPKM2	JX	NPKM	RSA	VE
XEJXNPKM2	Deinococcota	0.02 	NPKM2	JX	NPKM	RSA	VE
XEJXNPKM2	Firmicutes	22.61 	NPKM2	JX	NPKM	RSA	VE
XEJXNPKM2	Gemmatimonadota	0.00 	NPKM2	JX	NPKM	RSA	VE
XEJXNPKM2	Myxococcota	0.00 	NPKM2	JX	NPKM	RSA	VE
XEJXNPKM2	Nitrospirota	0.00 	NPKM2	JX	NPKM	RSA	VE
XEJXNPKM2	Alphaproteobacteria	0.23 	NPKM2	JX	NPKM	RSA	VE
XEJXNPKM2	Gammaproteobacteria	76.72 	NPKM2	JX	NPKM	RSA	VE
XEJXNPKM2	unclassified	0.00 	NPKM2	JX	NPKM	RSA	VE
XEJXNPKM2	Others	0.00 	NPKM2	JX	NPKM	RSA	VE
XEJXNPKM3	Abditibacteriota	0.00 	NPKM3	JX	NPKM	RSA	VE
XEJXNPKM3	Acidobacteriota	0.00 	NPKM3	JX	NPKM	RSA	VE
XEJXNPKM3	Actinobacteriota	0.02 	NPKM3	JX	NPKM	RSA	VE
XEJXNPKM3	Bacteroidota	0.01 	NPKM3	JX	NPKM	RSA	VE
XEJXNPKM3	Chloroflexi	0.00 	NPKM3	JX	NPKM	RSA	VE
XEJXNPKM3	Deinococcota	0.02 	NPKM3	JX	NPKM	RSA	VE
XEJXNPKM3	Firmicutes	0.41 	NPKM3	JX	NPKM	RSA	VE
XEJXNPKM3	Gemmatimonadota	0.00 	NPKM3	JX	NPKM	RSA	VE
XEJXNPKM3	Myxococcota	0.00 	NPKM3	JX	NPKM	RSA	VE
XEJXNPKM3	Nitrospirota	0.00 	NPKM3	JX	NPKM	RSA	VE
XEJXNPKM3	Alphaproteobacteria	0.09 	NPKM3	JX	NPKM	RSA	VE
XEJXNPKM3	Gammaproteobacteria	99.44 	NPKM3	JX	NPKM	RSA	VE
XEJXNPKM3	unclassified	0.00 	NPKM3	JX	NPKM	RSA	VE
XEJXNPKM3	Others	0.00 	NPKM3	JX	NPKM	RSA	VE
XEJXNPKM4	Abditibacteriota	0.00 	NPKM4	JX	NPKM	RSA	VE
XEJXNPKM4	Acidobacteriota	0.00 	NPKM4	JX	NPKM	RSA	VE
XEJXNPKM4	Actinobacteriota	0.03 	NPKM4	JX	NPKM	RSA	VE
XEJXNPKM4	Bacteroidota	0.25 	NPKM4	JX	NPKM	RSA	VE
XEJXNPKM4	Chloroflexi	0.00 	NPKM4	JX	NPKM	RSA	VE
XEJXNPKM4	Deinococcota	0.02 	NPKM4	JX	NPKM	RSA	VE
XEJXNPKM4	Firmicutes	0.27 	NPKM4	JX	NPKM	RSA	VE
XEJXNPKM4	Gemmatimonadota	0.00 	NPKM4	JX	NPKM	RSA	VE
XEJXNPKM4	Myxococcota	0.00 	NPKM4	JX	NPKM	RSA	VE
XEJXNPKM4	Nitrospirota	0.00 	NPKM4	JX	NPKM	RSA	VE
XEJXNPKM4	Alphaproteobacteria	0.06 	NPKM4	JX	NPKM	RSA	VE
XEJXNPKM4	Gammaproteobacteria	99.36 	NPKM4	JX	NPKM	RSA	VE
XEJXNPKM4	unclassified	0.00 	NPKM4	JX	NPKM	RSA	VE
XEJXNPKM4	Others	0.01 	NPKM4	JX	NPKM	RSA	VE
XEJXNPKM5	Abditibacteriota	0.00 	NPKM5	JX	NPKM	RSA	VE
XEJXNPKM5	Acidobacteriota	0.00 	NPKM5	JX	NPKM	RSA	VE
XEJXNPKM5	Actinobacteriota	0.03 	NPKM5	JX	NPKM	RSA	VE
XEJXNPKM5	Bacteroidota	0.02 	NPKM5	JX	NPKM	RSA	VE
XEJXNPKM5	Chloroflexi	0.00 	NPKM5	JX	NPKM	RSA	VE
XEJXNPKM5	Deinococcota	0.02 	NPKM5	JX	NPKM	RSA	VE
XEJXNPKM5	Firmicutes	0.31 	NPKM5	JX	NPKM	RSA	VE
XEJXNPKM5	Gemmatimonadota	0.00 	NPKM5	JX	NPKM	RSA	VE
XEJXNPKM5	Myxococcota	0.00 	NPKM5	JX	NPKM	RSA	VE
XEJXNPKM5	Nitrospirota	0.00 	NPKM5	JX	NPKM	RSA	VE
XEJXNPKM5	Alphaproteobacteria	0.06 	NPKM5	JX	NPKM	RSA	VE
XEJXNPKM5	Gammaproteobacteria	99.57 	NPKM5	JX	NPKM	RSA	VE
XEJXNPKM5	unclassified	0.00 	NPKM5	JX	NPKM	RSA	VE
XEJXNPKM5	Others	0.00 	NPKM5	JX	NPKM	RSA	VE
XEJXNPKM6	Abditibacteriota	0.00 	NPKM6	JX	NPKM	RSA	VE
XEJXNPKM6	Acidobacteriota	0.00 	NPKM6	JX	NPKM	RSA	VE
XEJXNPKM6	Actinobacteriota	0.05 	NPKM6	JX	NPKM	RSA	VE
XEJXNPKM6	Bacteroidota	0.02 	NPKM6	JX	NPKM	RSA	VE
XEJXNPKM6	Chloroflexi	0.01 	NPKM6	JX	NPKM	RSA	VE
XEJXNPKM6	Deinococcota	0.05 	NPKM6	JX	NPKM	RSA	VE
XEJXNPKM6	Firmicutes	0.40 	NPKM6	JX	NPKM	RSA	VE
XEJXNPKM6	Gemmatimonadota	0.00 	NPKM6	JX	NPKM	RSA	VE
XEJXNPKM6	Myxococcota	0.00 	NPKM6	JX	NPKM	RSA	VE
XEJXNPKM6	Nitrospirota	0.00 	NPKM6	JX	NPKM	RSA	VE
XEJXNPKM6	Alphaproteobacteria	0.10 	NPKM6	JX	NPKM	RSA	VE
XEJXNPKM6	Gammaproteobacteria	99.38 	NPKM6	JX	NPKM	RSA	VE
XEJXNPKM6	unclassified	0.00 	NPKM6	JX	NPKM	RSA	VE
XEJXNPKM6	Others	0.00 	NPKM6	JX	NPKM	RSA	VE
XEJXNPKM7	Abditibacteriota	0.00 	NPKM7	JX	NPKM	RSA	VE
XEJXNPKM7	Acidobacteriota	0.00 	NPKM7	JX	NPKM	RSA	VE
XEJXNPKM7	Actinobacteriota	0.03 	NPKM7	JX	NPKM	RSA	VE
XEJXNPKM7	Bacteroidota	0.05 	NPKM7	JX	NPKM	RSA	VE
XEJXNPKM7	Chloroflexi	0.00 	NPKM7	JX	NPKM	RSA	VE
XEJXNPKM7	Deinococcota	0.02 	NPKM7	JX	NPKM	RSA	VE
XEJXNPKM7	Firmicutes	1.50 	NPKM7	JX	NPKM	RSA	VE
XEJXNPKM7	Gemmatimonadota	0.00 	NPKM7	JX	NPKM	RSA	VE
XEJXNPKM7	Myxococcota	0.00 	NPKM7	JX	NPKM	RSA	VE
XEJXNPKM7	Nitrospirota	0.00 	NPKM7	JX	NPKM	RSA	VE
XEJXNPKM7	Alphaproteobacteria	0.08 	NPKM7	JX	NPKM	RSA	VE
XEJXNPKM7	Gammaproteobacteria	98.31 	NPKM7	JX	NPKM	RSA	VE
XEJXNPKM7	unclassified	0.00 	NPKM7	JX	NPKM	RSA	VE
XEJXNPKM7	Others	0.00 	NPKM7	JX	NPKM	RSA	VE
XEJXNPKM8	Abditibacteriota	0.00 	NPKM8	JX	NPKM	RSA	VE
XEJXNPKM8	Acidobacteriota	0.00 	NPKM8	JX	NPKM	RSA	VE
XEJXNPKM8	Actinobacteriota	0.03 	NPKM8	JX	NPKM	RSA	VE
XEJXNPKM8	Bacteroidota	7.19 	NPKM8	JX	NPKM	RSA	VE
XEJXNPKM8	Chloroflexi	0.00 	NPKM8	JX	NPKM	RSA	VE
XEJXNPKM8	Deinococcota	0.03 	NPKM8	JX	NPKM	RSA	VE
XEJXNPKM8	Firmicutes	4.37 	NPKM8	JX	NPKM	RSA	VE
XEJXNPKM8	Gemmatimonadota	0.00 	NPKM8	JX	NPKM	RSA	VE
XEJXNPKM8	Myxococcota	0.00 	NPKM8	JX	NPKM	RSA	VE
XEJXNPKM8	Nitrospirota	0.00 	NPKM8	JX	NPKM	RSA	VE
XEJXNPKM8	Alphaproteobacteria	1.35 	NPKM8	JX	NPKM	RSA	VE
XEJXNPKM8	Gammaproteobacteria	87.01 	NPKM8	JX	NPKM	RSA	VE
XEJXNPKM8	unclassified	0.00 	NPKM8	JX	NPKM	RSA	VE
XEJXNPKM8	Others	0.03 	NPKM8	JX	NPKM	RSA	VE
XEJXNPKM9	Abditibacteriota	0.00 	NPKM9	JX	NPKM	RSA	VE
XEJXNPKM9	Acidobacteriota	0.00 	NPKM9	JX	NPKM	RSA	VE
XEJXNPKM9	Actinobacteriota	0.03 	NPKM9	JX	NPKM	RSA	VE
XEJXNPKM9	Bacteroidota	3.98 	NPKM9	JX	NPKM	RSA	VE
XEJXNPKM9	Chloroflexi	0.00 	NPKM9	JX	NPKM	RSA	VE
XEJXNPKM9	Deinococcota	0.03 	NPKM9	JX	NPKM	RSA	VE
XEJXNPKM9	Firmicutes	1.19 	NPKM9	JX	NPKM	RSA	VE
XEJXNPKM9	Gemmatimonadota	0.00 	NPKM9	JX	NPKM	RSA	VE
XEJXNPKM9	Myxococcota	0.00 	NPKM9	JX	NPKM	RSA	VE
XEJXNPKM9	Nitrospirota	0.00 	NPKM9	JX	NPKM	RSA	VE
XEJXNPKM9	Alphaproteobacteria	0.09 	NPKM9	JX	NPKM	RSA	VE
XEJXNPKM9	Gammaproteobacteria	94.67 	NPKM9	JX	NPKM	RSA	VE
XEJXNPKM9	unclassified	0.00 	NPKM9	JX	NPKM	RSA	VE
XEJXNPKM9	Others	0.00 	NPKM9	JX	NPKM	RSA	VE
XEQYCK1	Abditibacteriota	0.00 	CK1	QY	CK	RSA	VE
XEQYCK1	Acidobacteriota	0.00 	CK1	QY	CK	RSA	VE
XEQYCK1	Actinobacteriota	0.27 	CK1	QY	CK	RSA	VE
XEQYCK1	Bacteroidota	0.23 	CK1	QY	CK	RSA	VE
XEQYCK1	Chloroflexi	0.00 	CK1	QY	CK	RSA	VE
XEQYCK1	Deinococcota	0.02 	CK1	QY	CK	RSA	VE
XEQYCK1	Firmicutes	0.15 	CK1	QY	CK	RSA	VE
XEQYCK1	Gemmatimonadota	0.00 	CK1	QY	CK	RSA	VE
XEQYCK1	Myxococcota	0.00 	CK1	QY	CK	RSA	VE
XEQYCK1	Nitrospirota	0.00 	CK1	QY	CK	RSA	VE
XEQYCK1	Alphaproteobacteria	0.40 	CK1	QY	CK	RSA	VE
XEQYCK1	Gammaproteobacteria	98.92 	CK1	QY	CK	RSA	VE
XEQYCK1	unclassified	0.00 	CK1	QY	CK	RSA	VE
XEQYCK1	Others	0.00 	CK1	QY	CK	RSA	VE
XEQYCK2	Abditibacteriota	0.00 	CK2	QY	CK	RSA	VE
XEQYCK2	Acidobacteriota	0.00 	CK2	QY	CK	RSA	VE
XEQYCK2	Actinobacteriota	0.48 	CK2	QY	CK	RSA	VE
XEQYCK2	Bacteroidota	0.16 	CK2	QY	CK	RSA	VE
XEQYCK2	Chloroflexi	0.00 	CK2	QY	CK	RSA	VE
XEQYCK2	Deinococcota	0.03 	CK2	QY	CK	RSA	VE
XEQYCK2	Firmicutes	0.20 	CK2	QY	CK	RSA	VE
XEQYCK2	Gemmatimonadota	0.00 	CK2	QY	CK	RSA	VE
XEQYCK2	Myxococcota	0.01 	CK2	QY	CK	RSA	VE
XEQYCK2	Nitrospirota	0.00 	CK2	QY	CK	RSA	VE
XEQYCK2	Alphaproteobacteria	0.65 	CK2	QY	CK	RSA	VE
XEQYCK2	Gammaproteobacteria	98.48 	CK2	QY	CK	RSA	VE
XEQYCK2	unclassified	0.00 	CK2	QY	CK	RSA	VE
XEQYCK2	Others	0.00 	CK2	QY	CK	RSA	VE
XEQYCK3	Abditibacteriota	0.00 	CK3	QY	CK	RSA	VE
XEQYCK3	Acidobacteriota	0.00 	CK3	QY	CK	RSA	VE
XEQYCK3	Actinobacteriota	0.30 	CK3	QY	CK	RSA	VE
XEQYCK3	Bacteroidota	0.20 	CK3	QY	CK	RSA	VE
XEQYCK3	Chloroflexi	0.00 	CK3	QY	CK	RSA	VE
XEQYCK3	Deinococcota	0.02 	CK3	QY	CK	RSA	VE
XEQYCK3	Firmicutes	0.18 	CK3	QY	CK	RSA	VE
XEQYCK3	Gemmatimonadota	0.00 	CK3	QY	CK	RSA	VE
XEQYCK3	Myxococcota	0.00 	CK3	QY	CK	RSA	VE
XEQYCK3	Nitrospirota	0.00 	CK3	QY	CK	RSA	VE
XEQYCK3	Alphaproteobacteria	0.44 	CK3	QY	CK	RSA	VE
XEQYCK3	Gammaproteobacteria	98.85 	CK3	QY	CK	RSA	VE
XEQYCK3	unclassified	0.00 	CK3	QY	CK	RSA	VE
XEQYCK3	Others	0.00 	CK3	QY	CK	RSA	VE
XEQYCK4	Abditibacteriota	0.00 	CK4	QY	CK	RSA	VE
XEQYCK4	Acidobacteriota	0.00 	CK4	QY	CK	RSA	VE
XEQYCK4	Actinobacteriota	0.22 	CK4	QY	CK	RSA	VE
XEQYCK4	Bacteroidota	0.03 	CK4	QY	CK	RSA	VE
XEQYCK4	Chloroflexi	0.00 	CK4	QY	CK	RSA	VE
XEQYCK4	Deinococcota	0.02 	CK4	QY	CK	RSA	VE
XEQYCK4	Firmicutes	0.13 	CK4	QY	CK	RSA	VE
XEQYCK4	Gemmatimonadota	0.00 	CK4	QY	CK	RSA	VE
XEQYCK4	Myxococcota	0.01 	CK4	QY	CK	RSA	VE
XEQYCK4	Nitrospirota	0.00 	CK4	QY	CK	RSA	VE
XEQYCK4	Alphaproteobacteria	0.43 	CK4	QY	CK	RSA	VE
XEQYCK4	Gammaproteobacteria	99.16 	CK4	QY	CK	RSA	VE
XEQYCK4	unclassified	0.00 	CK4	QY	CK	RSA	VE
XEQYCK4	Others	0.00 	CK4	QY	CK	RSA	VE
XEQYCK5	Abditibacteriota	0.00 	CK5	QY	CK	RSA	VE
XEQYCK5	Acidobacteriota	0.00 	CK5	QY	CK	RSA	VE
XEQYCK5	Actinobacteriota	0.35 	CK5	QY	CK	RSA	VE
XEQYCK5	Bacteroidota	0.02 	CK5	QY	CK	RSA	VE
XEQYCK5	Chloroflexi	0.00 	CK5	QY	CK	RSA	VE
XEQYCK5	Deinococcota	0.01 	CK5	QY	CK	RSA	VE
XEQYCK5	Firmicutes	0.11 	CK5	QY	CK	RSA	VE
XEQYCK5	Gemmatimonadota	0.00 	CK5	QY	CK	RSA	VE
XEQYCK5	Myxococcota	0.00 	CK5	QY	CK	RSA	VE
XEQYCK5	Nitrospirota	0.00 	CK5	QY	CK	RSA	VE
XEQYCK5	Alphaproteobacteria	0.51 	CK5	QY	CK	RSA	VE
XEQYCK5	Gammaproteobacteria	98.99 	CK5	QY	CK	RSA	VE
XEQYCK5	unclassified	0.00 	CK5	QY	CK	RSA	VE
XEQYCK5	Others	0.00 	CK5	QY	CK	RSA	VE
XEQYCK6	Abditibacteriota	0.00 	CK6	QY	CK	RSA	VE
XEQYCK6	Acidobacteriota	0.00 	CK6	QY	CK	RSA	VE
XEQYCK6	Actinobacteriota	0.44 	CK6	QY	CK	RSA	VE
XEQYCK6	Bacteroidota	0.02 	CK6	QY	CK	RSA	VE
XEQYCK6	Chloroflexi	0.00 	CK6	QY	CK	RSA	VE
XEQYCK6	Deinococcota	0.02 	CK6	QY	CK	RSA	VE
XEQYCK6	Firmicutes	0.22 	CK6	QY	CK	RSA	VE
XEQYCK6	Gemmatimonadota	0.00 	CK6	QY	CK	RSA	VE
XEQYCK6	Myxococcota	0.01 	CK6	QY	CK	RSA	VE
XEQYCK6	Nitrospirota	0.00 	CK6	QY	CK	RSA	VE
XEQYCK6	Alphaproteobacteria	0.53 	CK6	QY	CK	RSA	VE
XEQYCK6	Gammaproteobacteria	98.76 	CK6	QY	CK	RSA	VE
XEQYCK6	unclassified	0.00 	CK6	QY	CK	RSA	VE
XEQYCK6	Others	0.00 	CK6	QY	CK	RSA	VE
XEQYCK7	Abditibacteriota	0.00 	CK7	QY	CK	RSA	VE
XEQYCK7	Acidobacteriota	0.00 	CK7	QY	CK	RSA	VE
XEQYCK7	Actinobacteriota	0.44 	CK7	QY	CK	RSA	VE
XEQYCK7	Bacteroidota	0.03 	CK7	QY	CK	RSA	VE
XEQYCK7	Chloroflexi	0.00 	CK7	QY	CK	RSA	VE
XEQYCK7	Deinococcota	0.03 	CK7	QY	CK	RSA	VE
XEQYCK7	Firmicutes	0.14 	CK7	QY	CK	RSA	VE
XEQYCK7	Gemmatimonadota	0.00 	CK7	QY	CK	RSA	VE
XEQYCK7	Myxococcota	0.00 	CK7	QY	CK	RSA	VE
XEQYCK7	Nitrospirota	0.00 	CK7	QY	CK	RSA	VE
XEQYCK7	Alphaproteobacteria	0.61 	CK7	QY	CK	RSA	VE
XEQYCK7	Gammaproteobacteria	98.74 	CK7	QY	CK	RSA	VE
XEQYCK7	unclassified	0.00 	CK7	QY	CK	RSA	VE
XEQYCK7	Others	0.00 	CK7	QY	CK	RSA	VE
XEQYCK8	Abditibacteriota	0.00 	CK8	QY	CK	RSA	VE
XEQYCK8	Acidobacteriota	0.00 	CK8	QY	CK	RSA	VE
XEQYCK8	Actinobacteriota	0.45 	CK8	QY	CK	RSA	VE
XEQYCK8	Bacteroidota	0.76 	CK8	QY	CK	RSA	VE
XEQYCK8	Chloroflexi	0.00 	CK8	QY	CK	RSA	VE
XEQYCK8	Deinococcota	0.03 	CK8	QY	CK	RSA	VE
XEQYCK8	Firmicutes	0.71 	CK8	QY	CK	RSA	VE
XEQYCK8	Gemmatimonadota	0.00 	CK8	QY	CK	RSA	VE
XEQYCK8	Myxococcota	0.00 	CK8	QY	CK	RSA	VE
XEQYCK8	Nitrospirota	0.00 	CK8	QY	CK	RSA	VE
XEQYCK8	Alphaproteobacteria	1.83 	CK8	QY	CK	RSA	VE
XEQYCK8	Gammaproteobacteria	96.20 	CK8	QY	CK	RSA	VE
XEQYCK8	unclassified	0.00 	CK8	QY	CK	RSA	VE
XEQYCK8	Others	0.00 	CK8	QY	CK	RSA	VE
XEQYCK9	Abditibacteriota	0.00 	CK9	QY	CK	RSA	VE
XEQYCK9	Acidobacteriota	0.00 	CK9	QY	CK	RSA	VE
